MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Zylinder Druckfestigkeit (100mm)			Zeit:	39,078125	s	26.03.2024 09:56:20
Datum	26.03.2024
Prüfer:	Glagow/Bindnagel
Probebezeichnung	20240227_7188_M04_Z03
Protokoll Seite	-
Durchmesser [mm]:	99
Höhe [mm]:	298,9
Masse [g]:	5382
Bediener Information Ende

Datenerfassung						Zeit:	140,125	s	26.03.2024 09:58:01
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
0,0028942944	-10,349712
-2,160531	-326,59811

Datenerfassung						Zeit:	140,12988	s	26.03.2024 09:58:01
Laufzeit	Ch 1 Kraft dP Sollwert	Ch 1 Prüfkraft	Ch 1 Weg	Datum	Tageszeit
s	kN	kN	mm	d	d
103,45215	0	-191,4985	-0,29910296	45377	0,39633626
103,57715	0	-190,39136	-0,29967138	45377	0,39633769
103,70215	0	-191,06847	-0,30102155	45377	0,39633915
103,82715	0	-193,17236	-0,30200472	45377	0,39634058
103,95215	0	-193,40451	-0,30251792	45377	0,39634204
104,07715	0	-192,11929	-0,30304906	45377	0,3963435
104,20215	0	-193,01709	-0,3047722	45377	0,39634493
104,32715	0	-195,20383	-0,3060627	45377	0,39634639
104,45215	0	-195,58098	-0,30555692	45377	0,39634782
104,57715	0	-194,08133	-0,30822298	45377	0,39634928
104,70215	0	-195,03828	-0,30875856	45377	0,39635071
104,82715	0	-197,23843	-0,31028479	45377	0,39635217
104,95215	0	-197,3119	-0,31023407	45377	0,3963536
