MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	58,842773	s	22.09.2014 15:43:38
Datum : 	22.09.2014
Prüfer : 	Pi, Un
Probenbezeichnung :  	TH-M5-Z36
Bemerkungen	Kraftgeregelt
Höhe:	298,9
Durchm.:	98,5
Masse:	5306,5
Bediener Information Ende

Datenerfassung						Zeit:	69,902344	s	22.09.2014 15:43:49
Zeit	Laufzeit	Systemtaktzähler	Ch 1 Segment Ganzzahl-Zähler	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	W2TK 7731	W2TK 7733	W2TK 7734	1944 B	2157	1281068	Kette 1470536
s	s	unitless	segments	kN	kN	mm	mm	mm	mm	mm	mm	mm	mm
153,50098	153,5	968605641	8	-35,663673	-35,465717	-0,10878742	-0,071930557	-0,049580716	-0,061171837	-0,013810504	-0,012420136	-0,014088793	0,0030255318
153,50195	153,50098	968605642	8	-35,701759	-35,526554	-0,10859966	-0,072020739	-0,049642913	-0,061229683	-0,013853215	-0,012441706	-0,014135414	0,0030405521
153,50293	153,50195	968605643	8	-35,739845	-35,580692	-0,10946691	-0,072102487	-0,04973226	-0,061330073	-0,013827968	-0,012423087	-0,014047068	0,0030716658
153,50391	153,50293	968605644	8	-35,777931	-35,676014	-0,10929108	-0,072186679	-0,049802728	-0,06137871	-0,013923936	-0,012564596	-0,014151348	0,0030329823
153,50488	153,50391	968605645	8	-35,816017	-35,695568	-0,10831058	-0,072273612	-0,049876817	-0,061435871	-0,013840947	-0,01250428	-0,014109533	0,0030454397
153,50586	153,50488	968605646	8	-35,854103	-35,732479	-0,10975301	-0,072353572	-0,049953736	-0,061502896	-0,013944007	-0,012526926	-0,014146208	0,0030758381
153,50684	153,50586	968605647	8	-35,892189	-35,784588	-0,11095107	-0,072447032	-0,050032489	-0,061569206	-0,013863128	-0,012490306	-0,014198988	0,0030415058
153,50781	153,50684	968605648	8	-35,930275	-35,871143	-0,11068881	-0,072519094	-0,050114192	-0,061595552	-0,013995472	-0,01266754	-0,014172583	0,0030367374
153,50879	153,50781	968605649	8	-35,968361	-35,857029	-0,10941625	-0,072565466	-0,050179355	-0,061626129	-0,013931204	-0,012533177	-0,014157638	0,0030140281
153,50977	153,50879	968605650	8	-36,006447	-35,838936	-0,10982454	-0,07259652	-0,050224431	-0,061666183	-0,013965525	-0,012562424	-0,01419335	0,0030549765
153,51074	153,50977	968605651	8	-36,044533	-35,767628	-0,10951757	-0,072584301	-0,050244324	-0,06166669	-0,013848692	-0,012496132	-0,014105408	0,0030454397
153,51172	153,51074	968605652	8	-36,082619	-35,81744	-0,11067986	-0,072583765	-0,05027204	-0,061685733	-0,013934303	-0,012631364	-0,014088048	0,0029976368
153,5127	153,51172	968605653	8	-36,120705	-35,814137	-0,11039674	-0,072617918	-0,050308846	-0,061676361	-0,013960589	-0,012549408	-0,014125969	0,0030053258
153,51367	153,5127	968605654	8	-36,158791	-35,845654	-0,10941327	-0,072705418	-0,050365962	-0,061713345	-0,013974711	-0,012628067	-0,014070502	0,0030242801
153,51465	153,51367	968605655	8	-36,196877	-35,851799	-0,1110673	-0,072710514	-0,050409742	-0,06174811	-0,013959281	-0,012526855	-0,014195491	0,0029942989
153,51563	153,51465	968605656	8	-36,234962	-35,942123	-0,11023283	-0,07272011	-0,050463535	-0,061799519	-0,013920587	-0,012659047	-0,014197818	0,0030010939
153,5166	153,51563	968605657	8	-36,273048	-35,935516	-0,11039674	-0,07276094	-0,05050198	-0,061823286	-0,013895784	-0,012639619	-0,01427103	0,0030531883
153,51758	153,5166	968605658	8	-36,311134	-35,965317	-0,11102855	-0,072834998	-0,050561078	-0,061849706	-0,014003862	-0,012684893	-0,014203978	0,0030514002
153,51855	153,51758	968605659	8	-36,34922	-35,990589	-0,11102259	-0,072890669	-0,050602295	-0,061879329	-0,013989951	-0,012596965	-0,014170079	0,003013432
153,51953	153,51855	968605660	8	-36,387306	-36,101788	-0,11122525	-0,07294485	-0,050657205	-0,061967172	-0,014031567	-0,012691315	-0,014329711	0,0030368567
153,52051	153,51953	968605661	8	-36,425392	-36,212223	-0,11146069	-0,073042393	-0,050719611	-0,062039457	-0,014114868	-0,012719933	-0,014399307	0,0030103326
153,52148	153,52051	968605662	8	-36,463478	-36,288624	-0,11174679	-0,073187709	-0,050819077	-0,062121876	-0,014128264	-0,012733966	-0,014367748	0,003035903
153,52246	153,52148	968605663	8	-36,501564	-36,349865	-0,11122525	-0,073266119	-0,050859176	-0,062196366	-0,014091514	-0,01269367	-0,014430227	0,0031031966
153,52344	153,52246	968605664	8	-36,53965	-36,421959	-0,11170208	-0,073391765	-0,050959758	-0,062304176	-0,01407972	-0,012731433	-0,014370185	0,003097415
153,52441	153,52344	968605665	8	-36,577736	-36,437363	-0,11176765	-0,073457658	-0,051040404	-0,062359534	-0,014143195	-0,012784921	-0,014452897	0,0029685497
153,52539	153,52441	968605666	8	-36,615822	-36,411804	-0,11103749	-0,073498309	-0,051109143	-0,06238585	-0,014203135	-0,012779847	-0,014369749	0,0030267835
153,52637	153,52539	968605667	8	-36,653908	-36,408955	-0,11005402	-0,073512882	-0,051128663	-0,062360264	-0,014132481	-0,012779307	-0,014352949	0,0030744076
153,52734	153,52637	968605668	8	-36,691994	-36,445721	-0,11128485	-0,073570192	-0,051158451	-0,062431626	-0,014110487	-0,012788162	-0,01434211	0,0030469894
153,52832	153,52734	968605669	8	-36,73008	-36,499611	-0,11161268	-0,07361424	-0,051220544	-0,062448703	-0,014195129	-0,012873311	-0,01436794	0,0030629039
153,5293	153,52832	968605670	8	-36,768166	-36,508854	-0,11124313	-0,073647469	-0,051272534	-0,062499873	-0,014184959	-0,012840603	-0,014492985	0,0031293631
153,53027	153,5293	968605671	8	-36,806252	-36,51857	-0,1116246	-0,073661625	-0,05131004	-0,06253437	-0,014196396	-0,0128606	-0,014440746	0,0030651093
153,53125	153,53027	968605672	8	-36,844337	-36,547153	-0,11194646	-0,073737621	-0,051373519	-0,062565081	-0,014187582	-0,012821231	-0,014358137	0,0030849576
153,53223	153,53125	968605673	8	-36,882423	-36,618137	-0,11201799	-0,073791265	-0,051408283	-0,06258481	-0,01420638	-0,012911905	-0,014403622	0,0030452013
153,5332	153,53223	968605674	8	-36,920509	-36,623947	-0,11210144	-0,073810905	-0,051450275	-0,06262242	-0,014194481	-0,012833249	-0,01453356	0,0029802918
153,53418	153,5332	968605675	8	-36,958595	-36,669849	-0,11151731	-0,073860794	-0,051513128	-0,062666096	-0,014297385	-0,012934517	-0,014452551	0,003038764
153,53516	153,53418	968605676	8	-36,996681	-36,722378	-0,11260509	-0,073942602	-0,051552378	-0,062712826	-0,014251463	-0,012826234	-0,014567032	0,0030924082
153,53613	153,53516	968605677	8	-37,034767	-36,833149	-0,11276603	-0,074008435	-0,051621951	-0,062771879	-0,014364384	-0,012985568	-0,014502043	0,0030582547
153,53711	153,53613	968605678	8	-37,072853	-36,875664	-0,1126796	-0,074097276	-0,051688917	-0,062873669	-0,014277246	-0,01294769	-0,01458979	0,0030319095
153,53809	153,53711	968605679	8	-37,110939	-36,913441	-0,11302829	-0,07417804	-0,051763587	-0,062921308	-0,014340907	-0,012961663	-0,014572531	0,0030619502
153,53906	153,53809	968605680	8	-37,149025	-36,918114	-0,11226833	-0,07427457	-0,051829241	-0,062980898	-0,014296327	-0,012891985	-0,014587965	0,0030874014
153,54004	153,53906	968605681	8	-37,187111	-36,992527	-0,11279285	-0,074374259	-0,051899426	-0,063027568	-0,014390178	-0,0130428	-0,014650344	0,0030829906
153,54102	153,54004	968605682	8	-37,225197	-37,034264	-0,11321604	-0,07441169	-0,051957913	-0,063059486	-0,0143755	-0,012999613	-0,014598703	0,0030570626
153,54199	153,54102	968605683	8	-37,263283	-37,087158	-0,11351407	-0,074479491	-0,052031405	-0,063132517	-0,014420655	-0,013036344	-0,014738052	0,0030959845
153,54297	153,54199	968605684	8	-37,301369	-37,113018	-0,11340976	-0,074591964	-0,052068211	-0,063191243	-0,014374357	-0,012958165	-0,014766134	0,0030673742
153,54395	153,54297	968605685	8	-37,339455	-37,172787	-0,11346042	-0,074650913	-0,052156247	-0,06325493	-0,014416784	-0,013094652	-0,014716957	0,0030786395
153,54492	153,54395	968605686	8	-37,377541	-37,224743	-0,11495054	-0,074685961	-0,052222319	-0,063300066	-0,014383309	-0,013077863	-0,014755383	0,0031031966
153,5459	153,54492	968605687	8	-37,415627	-37,240849	-0,11416078	-0,074754328	-0,05226361	-0,063346319	-0,014426153	-0,013105981	-0,014697067	0,0031419992
153,54688	153,5459	968605688	8	-37,453712	-37,226044	-0,11336207	-0,074824512	-0,052335463	-0,063344888	-0,014393736	-0,012965348	-0,014683943	0,0031008124
153,54785	153,54688	968605689	8	-37,491798	-37,303761	-0,11285543	-0,074871093	-0,052392729	-0,063407086	-0,014481716	-0,013098165	-0,014768678	0,0030995607
153,54883	153,54785	968605690	8	-37,529884	-37,320248	-0,11377037	-0,074896455	-0,052403532	-0,063423939	-0,014478844	-0,01308427	-0,014711021	0,0030506849
153,5498	153,54883	968605691	8	-37,56797	-37,301956	-0,11366606	-0,074967772	-0,052447312	-0,063456975	-0,014472451	-0,013125174	-0,014639802	0,003051281
153,55078	153,5498	968605692	8	-37,606056	-37,278156	-0,1139015	-0,074973255	-0,052500226	-0,063473381	-0,014426399	-0,013058383	-0,014691785	0,0031174421
153,55176	153,55078	968605693	8	-37,644142	-37,285099	-0,11532903	-0,07501781	-0,052559935	-0,063499965	-0,01446031	-0,013086103	-0,01467735	0,0030829906
153,55273	153,55176	968605694	8	-37,682228	-37,323124	-0,11483133	-0,074992836	-0,052592345	-0,063496403	-0,014503475	-0,013146356	-0,01474051	0,003050983
153,55371	153,55273	968605695	8	-37,720314	-37,335194	-0,11452436	-0,075048447	-0,052637644	-0,063561104	-0,014502566	-0,013126913	-0,014672088	0,0030955076
153,55469	153,55371	968605696	8	-37,7584	-37,354431	-0,11515915	-0,075057805	-0,052652769	-0,063562714	-0,014488664	-0,013134394	-0,014786676	0,0030814409
153,55566	153,55469	968605697	8	-37,796486	-37,42218	-0,11529028	-0,075114548	-0,052696474	-0,063613482	-0,0144681	-0,013103697	-0,014748489	0,0031191707
153,55664	153,55566	968605698	8	-37,834572	-37,521744	-0,11454523	-0,075150877	-0,052748822	-0,063662164	-0,014560692	-0,013202444	-0,014833698	0,0030350685
153,55762	153,55664	968605699	8	-37,872658	-37,574448	-0,11476874	-0,075273216	-0,052816756	-0,063768737	-0,014575407	-0,013231985	-0,01482551	0,0030323267
153,55859	153,55762	968605700	8	-37,910744	-37,630283	-0,11451244	-0,075388491	-0,052877702	-0,063800104	-0,014540836	-0,013177842	-0,014917752	0,003054738
153,55957	153,55859	968605701	8	-37,94883	-37,71962	-0,11507571	-0,075508565	-0,052960776	-0,063871078	-0,014513005	-0,013188154	-0,014848688	0,0030872226
153,56055	153,55957	968605702	8	-37,986916	-37,817982	-0,1149565	-0,075584084	-0,053024821	-0,063928165	-0,014635317	-0,013332266	-0,015015569	0,003049016
153,56152	153,56055	968605703	8	-38,025002	-37,895267	-0,11561215	-0,075708449	-0,053124256	-0,064023279	-0,014628921	-0,013335004	-0,014936127	0,0031492114
153,5625	153,56152	968605704	8	-38,063087	-37,978241	-0,11593401	-0,07581082	-0,053160794	-0,064085238	-0,014678776	-0,013337463	-0,014982567	0,0031334162
153,56348	153,5625	968605705	8	-38,101173	-38,025944	-0,11618435	-0,075927526	-0,053263836	-0,064195357	-0,014703441	-0,013285451	-0,014979956	0,0031546354
153,56445	153,56348	968605706	8	-38,139259	-38,096619	-0,11549294	-0,076012909	-0,053347714	-0,064301305	-0,014737468	-0,013423003	-0,015022025	0,0031191111
153,56543	153,56445	968605707	8	-38,177345	-38,129314	-0,11535585	-0,076096237	-0,053411551	-0,064351417	-0,014708538	-0,01339386	-0,015023548	0,003079772
153,56641	153,56543	968605708	8	-38,215431	-38,13586	-0,11578202	-0,076150715	-0,053492613	-0,064394645	-0,014812659	-0,013452832	-0,014991036	0,0030921102
153,56738	153,56641	968605709	8	-38,253517	-38,150555	-0,11630356	-0,076212257	-0,053586446	-0,064412139	-0,014780186	-0,013356265	-0,015074059	0,0031459928
153,56836	153,56738	968605710	8	-38,291603	-38,233353	-0,11651814	-0,076283246	-0,053639345	-0,064456619	-0,01484352	-0,013523452	-0,015054632	0,0031536818
153,56934	153,56836	968605711	8	-38,329689	-38,263599	-0,11648834	-0,076353312	-0,053676732	-0,064526491	-0,014761053	-0,01343463	-0,015086322	0,0030912757
153,57031	153,56934	968605712	8	-38,367775	-38,256981	-0,11640489	-0,076396704	-0,053765811	-0,064564936	-0,014796667	-0,01350541	-0,015080214	0,0031791925
153,57129	153,57031	968605713	8	-38,405861	-38,252342	-0,11707246	-0,076464117	-0,053809546	-0,06459602	-0,01476571	-0,013380695	-0,015122795	0,0032000542
153,57227	153,57129	968605714	8	-38,443947	-38,301338	-0,11640787	-0,076479912	-0,053863086	-0,064633258	-0,014842924	-0,013492879	-0,015087843	0,003179431
153,57324	153,57227	968605715	8	-38,482033	-38,341473	-0,11603534	-0,076521844	-0,053928636	-0,064666592	-0,014797941	-0,013484314	-0,015168954	0,0031775236
153,57422	153,57324	968605716	8	-38,520119	-38,346199	-0,11669099	-0,076539874	-0,053946413	-0,064672969	-0,014829244	-0,013507836	-0,015123921	0,0031466484
153,5752	153,57422	968605717	8	-38,558205	-38,314548	-0,1160264	-0,076568991	-0,053983442	-0,064711072	-0,014778316	-0,013397042	-0,015108786	0,003140986
153,57617	153,5752	968605718	8	-38,596291	-38,352833	-0,11765659	-0,076645315	-0,054049678	-0,064757474	-0,014855769	-0,013470579	-0,015073283	0,0031534433
153,57715	153,57617	968605719	8	-38,634377	-38,377186	-0,11685491	-0,07663098	-0,05406446	-0,064748488	-0,014826827	-0,013468936	-0,01518513	0,0031288862
153,57813	153,57715	968605720	8	-38,672462	-38,394184	-0,11748075	-0,076691449	-0,054098926	-0,064762138	-0,014804721	-0,01355762	-0,015156418	0,0031275749
153,5791	153,57813	968605721	8	-38,710548	-38,410831	-0,11751056	-0,076712787	-0,054145001	-0,064787216	-0,01480246	-0,0134615	-0,015130933	0,0031659603
153,58008	153,5791	968605722	8	-38,748634	-38,495098	-0,11718273	-0,07676667	-0,054218076	-0,0648719	-0,014872923	-0,0135771	-0,015244965	0,0031301975
153,58105	153,58008	968605723	8	-38,78672	-38,587666	-0,1163274	-0,076847106	-0,054236419	-0,064906783	-0,014917891	-0,013650816	-0,015204108	0,0030815005
153,58203	153,58105	968605724	8	-38,824806	-38,629318	-0,11718273	-0,076923698	-0,054306529	-0,06496308	-0,014971249	-0,013659608	-0,015205885	0,0031003356
153,58301	153,58203	968605725	8	-38,862892	-38,649944	-0,11638701	-0,076987177	-0,054358341	-0,065002225	-0,014982153	-0,013574395	-0,015246511	0,0031721592
153,58398	153,58301	968605726	8	-38,900978	-38,70565	-0,11770427	-0,077064991	-0,054445319	-0,065082438	-0,014964789	-0,013621431	-0,015233436	0,0031803846
153,58496	153,58398	968605727	8	-38,939064	-38,766273	-0,11828244	-0,077128559	-0,054493196	-0,065127127	-0,014955886	-0,013697341	-0,015235231	0,0030825734
153,58594	153,58496	968605728	8	-38,97715	-38,81255	-0,11773407	-0,077222198	-0,054515488	-0,065145083	-0,015007395	-0,013692245	-0,015354361	0,0031056404
153,58691	153,58594	968605729	8	-39,015236	-38,841133	-0,11866689	-0,077254593	-0,054605968	-0,065222166	-0,015007541	-0,013602071	-0,015301352	0,0031537414
153,58789	153,58691	968605730	8	-39,053322	-38,885468	-0,11902153	-0,077362448	-0,05469083	-0,065308563	-0,014974304	-0,01363001	-0,015254211	0,0031667948
153,58887	153,58789	968605731	8	-39,091408	-38,957321	-0,11868775	-0,07743305	-0,054728188	-0,065350123	-0,015035398	-0,013723318	-0,01524142	0,0032137036
153,58984	153,58887	968605732	8	-39,129494	-38,976692	-0,11914968	-0,077526182	-0,054813899	-0,06542898	-0,015045311	-0,013801802	-0,015297803	0,0031702518
153,59082	153,58984	968605733	8	-39,16758	-38,96006	-0,11831224	-0,077557862	-0,054840632	-0,065450437	-0,015050426	-0,013746332	-0,015345058	0,003256917
153,5918	153,59082	968605734	8	-39,205666	-38,960548	-0,11824369	-0,077602655	-0,05489748	-0,065487169	-0,014990143	-0,013698883	-0,015312421	0,0032377243
153,59277	153,5918	968605735	8	-39,243752	-38,972282	-0,11836588	-0,077634811	-0,054967679	-0,065498807	-0,015051756	-0,013767753	-0,015407498	0,0032026768
153,59375	153,59277	968605736	8	-39,281837	-38,99202	-0,11774898	-0,077640921	-0,055003606	-0,065484576	-0,015092187	-0,013780732	-0,015420387	0,0031809807
153,59473	153,59375	968605737	8	-39,319923	-39,002121	-0,11796951	-0,077644348	-0,055038519	-0,065497942	-0,015114546	-0,013784163	-0,015390327	0,0031381845
153,5957	153,59473	968605738	8	-39,358009	-39,000763	-0,11900961	-0,077685773	-0,055049486	-0,065555193	-0,015023388	-0,013677109	-0,015330172	0,0031622648
153,59668	153,5957	968605739	8	-39,396095	-39,062035	-0,11818409	-0,077716678	-0,055080362	-0,065585963	-0,015143864	-0,01379016	-0,015362903	0,0031958818
153,59766	153,59668	968605740	8	-39,434181	-39,100613	-0,11898875	-0,077799022	-0,055116914	-0,065608196	-0,015082598	-0,013808902	-0,015429086	0,0031632185
153,59863	153,59766	968605741	8	-39,472267	-39,149597	-0,11926591	-0,077848464	-0,05520352	-0,065661378	-0,015144508	-0,01386432	-0,015463124	0,0031434894
153,59961	153,59863	968605742	8	-39,510353	-39,141453	-0,11848509	-0,077903032	-0,055253811	-0,065702401	-0,015096303	-0,013744283	-0,015479513	0,0031327009
153,60059	153,59961	968605743	8	-39,548439	-39,182045	-0,11844337	-0,077934891	-0,055310525	-0,065722026	-0,015141036	-0,013778567	-0,015444107	0,0032199025
153,60156	153,60059	968605744	8	-39,586525	-39,251915	-0,11848211	-0,077977568	-0,055355616	-0,06576512	-0,015125699	-0,013800506	-0,015418911	0,0031661391
153,60254	153,60156	968605745	8	-39,624611	-39,300812	-0,11835992	-0,078006953	-0,05540394	-0,065784357	-0,015192438	-0,013920292	-0,015430861	0,0031736493
153,60352	153,60254	968605746	8	-39,662697	-39,359119	-0,11935234	-0,078097045	-0,055446975	-0,065849029	-0,015128199	-0,013835393	-0,015520078	0,0032230616
153,60449	153,60352	968605747	8	-39,700783	-39,484646	-0,11975765	-0,078205138	-0,055520646	-0,065937616	-0,015140057	-0,013907626	-0,015439539	0,0031971931
153,60547	153,60449	968605748	8	-39,738869	-39,577122	-0,11872351	-0,078316331	-0,05561731	-0,066070385	-0,015193436	-0,013930488	-0,015610704	0,0031682849
153,60645	153,60547	968605749	8	-39,776955	-39,615711	-0,1191318	-0,078401268	-0,055705659	-0,066127904	-0,015297092	-0,013996344	-0,01562347	0,0031375289
153,60742	153,60645	968605750	8	-39,815041	-39,645718	-0,12049675	-0,078492075	-0,055757813	-0,066166036	-0,015292618	-0,013903085	-0,015656607	0,003158927
153,6084	153,60742	968605751	8	-39,853127	-39,716019	-0,12109578	-0,078585625	-0,055881374	-0,066249691	-0,015277114	-0,014007628	-0,015686048	0,0032250881
153,60938	153,6084	968605752	8	-39,891212	-39,79353	-0,12075901	-0,078671902	-0,055937015	-0,066284545	-0,015343118	-0,013996489	-0,015746264	0,0032477379
153,61035	153,60938	968605753	8	-39,929298	-39,838348	-0,12101829	-0,078766853	-0,056026645	-0,066359393	-0,015372206	-0,014085378	-0,015725359	0,0032128096
153,61133	153,61035	968605754	8	-39,967384	-39,840805	-0,1203388	-0,078808218	-0,056077801	-0,066418462	-0,015302874	-0,013993785	-0,015788591	0,0032203794
153,6123	153,61133	968605755	8	-40,00547	-39,829174	-0,12017787	-0,078873873	-0,056167774	-0,066459455	-0,015300922	-0,014027327	-0,015587948	0,0032198429
153,61328	153,6123	968605756	8	-40,043556	-39,854317	-0,11979938	-0,078895539	-0,056256421	-0,066500239	-0,015314654	-0,014053553	-0,015671138	0,0032233
153,61426	153,61328	968605757	8	-40,081642	-39,866276	-0,1206845	-0,078973204	-0,056295015	-0,066517644	-0,015300568	-0,014100339	-0,015640391	0,0031753778
153,61523	153,61426	968605758	8	-40,119728	-39,859623	-0,12018383	-0,079012692	-0,056358106	-0,066537566	-0,015319411	-0,014034938	-0,015636839	0,0032132864
153,61621	153,61523	968605759	8	-40,157814	-39,90567	-0,1201272	-0,079073399	-0,056397207	-0,066593237	-0,015368946	-0,014037456	-0,015756987	0,0031877756
153,61719	153,61621	968605760	8	-40,1959	-39,958271	-0,12070835	-0,079083443	-0,056415834	-0,066618614	-0,015366223	-0,014078911	-0,015728001	0,0032141805
153,61816	153,61719	968605761	8	-40,233986	-39,987835	-0,12085438	-0,079152673	-0,056488179	-0,066675253	-0,015350513	-0,014153037	-0,015808143	0,0031690001
153,61914	153,61816	968605762	8	-40,272072	-39,998226	-0,1211226	-0,079193383	-0,056513138	-0,066690944	-0,015418716	-0,014116604	-0,015790446	0,0031899214
153,62012	153,61914	968605763	8	-40,310158	-40,04285	-0,12157261	-0,079296112	-0,056602813	-0,066743277	-0,015379362	-0,014090795	-0,015869401	0,0031865835
153,62109	153,62012	968605764	8	-40,348244	-40,111095	-0,12142956	-0,079305917	-0,056669749	-0,066773288	-0,015416037	-0,014152352	-0,01584797	0,0031432509
153,62207	153,62109	968605765	8	-40,38633	-40,196991	-0,12102425	-0,079399735	-0,05673755	-0,066839017	-0,015407018	-0,014231291	-0,015821666	0,0031823516
153,62305	153,62207	968605766	8	-40,424416	-40,224991	-0,12013912	-0,07945165	-0,056787066	-0,066883974	-0,01548633	-0,014229514	-0,015920945	0,0031759739
153,62402	153,62305	968605767	8	-40,462502	-40,2616	-0,12069941	-0,079524666	-0,056833379	-0,066953219	-0,015502539	-0,014166214	-0,015983313	0,0031642318
153,625	153,62402	968605768	8	-40,500587	-40,324574	-0,12147427	-0,07959193	-0,056863852	-0,066980399	-0,015576933	-0,014202252	-0,015939351	0,003216207
153,62598	153,625	968605769	8	-40,538673	-40,391972	-0,12112558	-0,079673171	-0,05697348	-0,067033775	-0,015452024	-0,014249392	-0,015918069	0,0032116175
153,62695	153,62598	968605770	8	-40,576759	-40,401825	-0,1211077	-0,079706192	-0,057035036	-0,067085735	-0,015497401	-0,01431112	-0,015910937	0,0031869411
153,62793	153,62695	968605771	8	-40,614845	-40,397636	-0,12156367	-0,079792738	-0,057102494	-0,067171179	-0,015511919	-0,014193546	-0,015910931	0,0032663345
153,62891	153,62793	968605772	8	-40,652931	-40,448887	-0,12151897	-0,07981962	-0,057118677	-0,067191727	-0,015555426	-0,014248706	-0,015900472	0,0032467842
153,62988	153,62891	968605773	8	-40,691017	-40,518929	-0,12125075	-0,079872608	-0,05715128	-0,067203306	-0,015575748	-0,014260963	-0,015899144	0,0032403469
153,63086	153,62988	968605774	8	-40,729103	-40,519573	-0,12133718	-0,079955369	-0,057226025	-0,067254804	-0,015625041	-0,014314953	-0,015991777	0,0032789707
153,63184	153,63086	968605775	8	-40,767189	-40,520115	-0,12299418	-0,079979658	-0,057237692	-0,067278363	-0,015535519	-0,01427957	-0,01599567	0,0031918883
153,63281	153,63184	968605776	8	-40,805275	-40,519794	-0,12259781	-0,079990327	-0,057321064	-0,067315049	-0,015611462	-0,014303241	-0,0159184	0,0032430291
153,63379	153,63281	968605777	8	-40,843361	-40,538773	-0,12249649	-0,080047727	-0,057378449	-0,067353018	-0,015586734	-0,014281999	-0,015967289	0,003223896
153,63477	153,63379	968605778	8	-40,881447	-40,55212	-0,12265146	-0,080049008	-0,057421617	-0,06740094	-0,015610661	-0,014372479	-0,015982468	0,0032157302
153,63574	153,63477	968605779	8	-40,919533	-40,578209	-0,12347698	-0,080082506	-0,057416685	-0,067411266	-0,015595984	-0,014274605	-0,016057095	0,003194809
153,63672	153,63574	968605780	8	-40,957619	-40,662884	-0,1227051	-0,08017388	-0,057505228	-0,067464314	-0,015703756	-0,014324173	-0,016102349	0,0032058954
153,6377	153,63672	968605781	8	-40,995705	-40,77615	-0,12253821	-0,080256969	-0,05758103	-0,067508154	-0,015699118	-0,014349204	-0,016070236	0,0032047033
153,63867	153,6377	968605782	8	-41,033791	-40,862045	-0,12353659	-0,080332607	-0,05765643	-0,067613177	-0,01576516	-0,014422741	-0,016027493	0,0031736493
153,63965	153,63867	968605783	8	-41,071877	-40,901897	-0,12303293	-0,080411911	-0,057720415	-0,067695938	-0,015728716	-0,014405217	-0,016006688	0,0032306314
153,64063	153,63965	968605784	8	-41,109962	-40,933041	-0,12232065	-0,080523163	-0,057802059	-0,067722701	-0,015686352	-0,014434755	-0,016095806	0,0032093525
153,6416	153,64063	968605785	8	-41,148048	-40,932125	-0,12247264	-0,080570489	-0,057855509	-0,067751311	-0,015698325	-0,01442422	-0,016122915	0,0032345057
153,64258	153,6416	968605786	8	-41,186134	-40,984158	-0,12226701	-0,08067444	-0,057925023	-0,067820199	-0,015756313	-0,014522046	-0,016124934	0,0033248067
153,64355	153,64258	968605787	8	-41,22422	-41,020336	-0,12228787	-0,080724835	-0,057996027	-0,067857973	-0,015756227	-0,014445476	-0,016254114	0,0032519698
153,64453	153,64355	968605788	8	-41,262306	-41,102158	-0,12347698	-0,080815405	-0,058050416	-0,067949332	-0,015815411	-0,014508799	-0,016163588	0,0032208562
153,64551	153,64453	968605789	8	-41,300392	-41,156628	-0,12380779	-0,080856144	-0,058104254	-0,068016402	-0,015811246	-0,014517631	-0,01621145	0,0032877922
153,64648	153,64551	968605790	8	-41,338478	-41,222816	-0,12379289	-0,080918819	-0,058191307	-0,068098389	-0,015845977	-0,014590584	-0,016189225	0,0033128262
153,64746	153,64648	968605791	8	-41,376564	-41,211304	-0,1234442	-0,080985516	-0,058246531	-0,068133675	-0,015856769	-0,014507193	-0,016203085	0,0032486916
153,64844	153,64746	968605792	8	-41,41465	-41,248901	-0,12449026	-0,081058353	-0,05836942	-0,068179987	-0,01581803	-0,014478479	-0,016134614	0,003275156
153,64941	153,64844	968605793	8	-41,452736	-41,28331	-0,1240015	-0,081091136	-0,058418296	-0,068204843	-0,015812576	-0,014494639	-0,016316859	0,0032911897
153,65039	153,64941	968605794	8	-41,490822	-41,365944	-0,12358427	-0,081183374	-0,058475234	-0,068242498	-0,015823804	-0,014621112	-0,016284907	0,0032741427
153,65137	153,65039	968605795	8	-41,528908	-41,389618	-0,12456775	-0,081238151	-0,058498226	-0,068280704	-0,015850421	-0,014586698	-0,016271297	0,0032469034
153,65234	153,65137	968605796	8	-41,566994	-41,416546	-0,12471974	-0,081307441	-0,05855418	-0,068334036	-0,015852679	-0,014584381	-0,016248489	0,0031462908
153,65332	153,65234	968605797	8	-41,60508	-41,428627	-0,12433827	-0,081311375	-0,05860474	-0,068366446	-0,015926421	-0,014607914	-0,016277064	0,0031778812
153,6543	153,65332	968605798	8	-41,643166	-41,476383	-0,12366474	-0,081409454	-0,058698989	-0,068427406	-0,015875123	-0,014690369	-0,016289745	0,0032343268
153,65527	153,6543	968605799	8	-41,681252	-41,477562	-0,12420714	-0,081451625	-0,058734737	-0,068444647	-0,015909094	-0,01465635	-0,016266072	0,0032418966
153,65625	153,65527	968605800	8	-41,719337	-41,529663	-0,12443662	-0,081518859	-0,058829971	-0,068518765	-0,015891623	-0,014644805	-0,016369557	0,0032752156
153,65723	153,65625	968605801	8	-41,757423	-41,598331	-0,124529	-0,081591427	-0,058899395	-0,068556421	-0,015949413	-0,014730759	-0,016345952	0,0032974482
153,6582	153,65723	968605802	8	-41,795509	-41,704174	-0,12507737	-0,081682682	-0,058958344	-0,068660326	-0,015938692	-0,014749844	-0,016420484	0,0032749772
