MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	20,342773	s	30.06.2023 08:08:27
Datum	30.6.2023
Prüfer	Mac, Sc
Probe 	Pittrich TP2_CEM I_420_oF 30.5.23 Druck E-Modul 5
Masse	5381,2
Länge	300,0
Durchmesser	99,0
Bediener Information Ende

Datenerfassung						Zeit:	469,87109	s	30.06.2023 08:15:57
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45107	146,85156	-3,9000001	-3,8944111	0,56747198	1,2736313	0,69540489	-0,060386471
45107	147,35156	-3,9000001	-3,8851836	0,56725591	1,2735962	0,69549161	-0,060373582
45107	147,85156	-3,9000001	-3,9162989	0,56676865	1,2735987	0,6955325	-0,060434964
45107	148,35156	-3,9000001	-3,9088037	0,56755841	1,2735802	0,69556254	-0,060451761
45107	148,85156	-3,9000001	-3,8802066	0,56784898	1,2735759	0,69575596	-0,060346648
45107	149,35156	-3,9000001	-3,8834829	0,56755394	1,2735889	0,69569755	-0,060391922
45107	149,85156	-3,9000001	-3,9012432	0,56723058	1,2736461	0,69579154	-0,060345363
45107	150,35156	-3,9000001	-3,8885045	0,56745261	1,2736415	0,69591409	-0,060412869
45107	150,85156	-3,9000001	-3,8868916	0,56727231	1,2736988	0,69583511	-0,060378678
45107	151,35156	-3,9000001	-3,8971846	0,56716055	1,2736844	0,69593304	-0,060307547
45107	151,85156	-3,9000001	-3,9274859	0,56740195	1,2735929	0,69602776	-0,060333017
45107	152,35156	-3,9000001	-3,901299	0,56701601	1,2737049	0,69604725	-0,060367074
45107	152,85156	-3,9000001	-3,8854163	0,56683719	1,2736052	0,69608831	-0,060279921
45107	153,35156	-3,9000001	-3,8814917	0,56701005	1,2737404	0,69607121	-0,060321935
